Date,Code,Name,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjusted Price
2-Jan-24,HAFR,Home Afrika Ltd,0.27,0.42,0.39,0.4,0.39,0.37,0.02,5.41%,"38,400.00",-
2-Jan-24,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
2-Jan-24,OCH,Olympia Capital Holdings Ltd,2.58,4,3.27,3.27,3.27,3.27,-,-,-,-
2-Jan-24,TCL,Trans-Century Plc,0.29,0.72,0.51,0.54,0.52,0.52,-,-,"1,800.00",-
2-Jan-24,NSE,Nairobi Securities Exchange Plc,5.22,6.8,5.8,6.08,5.8,6.02,-0.22,-3.65%,"8,100.00",-
2-Jan-24,BOC,BOC Kenya Plc,67,96,82,82,82,82,-,-,100,-
2-Jan-24,BAT,British American Tobacco Kenya Plc,325,455,425,425,425,407.5,17.5,4.29%,200,-
2-Jan-24,CARB,Carbacid Investments Plc,14.05,24.5,14.95,15,15,15,-,-,"1,400.00",-
2-Jan-24,EABL,East African Breweries Ltd,99,204,113,125.25,116.25,114,2.25,1.97%,"3,000.00",-
2-Jan-24,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.14,1.14,1.14,1.04,0.1,9.62%,200,-
2-Jan-24,ORCH,Kenya Orchards Ltd,19,77,19.5,19.5,19.5,19.5,-,-,-,-
2-Jan-24,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
2-Jan-24,UNGA,Unga Group Ltd,11.05,18.45,16.85,16.85,16.85,16.85,-,-,-,-
2-Jan-24,SCOM,Safaricom Plc,12.15,21.15,13.65,13.95,13.75,13.9,-0.15,-1.08%,"176,500.00",-
2-Jan-24,LAPR,Laptrust Imara Income-REIT,20,20,20,20,20,20,-,-,-,-
2-Jan-24,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","2,915.00","2,915.00","2,915.00","2,915.00",-,-,-,-
2-Jan-24,^N10I,NSE 10-Share Index,874.34,"1,243.88",911.24,911.24,911.24,907.51,3.73,0.41%,-,-
2-Jan-24,^N20I,NSE 20-Share Index,"1,416.32","1,942.74","1,508.83","1,508.83","1,508.83","1,501.16",7.67,0.51%,-,-
2-Jan-24,^N25I,NSE 25-Share Index,"2,281.58","3,205.82","2,387.30","2,387.30","2,387.30","2,380.23",7.07,0.30%,-,-
2-Jan-24,^NASI,NSE All-Share Index,86.41,119.33,91.97,91.97,91.97,92.11,-0.14,-0.15%,-,-
2-Jan-24,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,497.80","2,397.65","1,577.90","1,577.90","1,577.90","1,565.14",12.76,0.82%,-,-
2-Jan-24,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,"1,599.72",863.41,863.41,863.41,858.33,5.08,0.59%,-,-
3-Jan-24,EGAD,Eaagads Ltd,10.35,14.5,12.8,12.8,12.8,12.8,-,-,-,-
3-Jan-24,KUKZ,Kakuzi Plc,342,440,385,385,385,385,-,-,-,-
3-Jan-24,KAPC,Kapchorua Tea Kenya Plc,207,280,215,215,215,215,-,-,-,-
3-Jan-24,LIMT,Limuru Tea Plc,365,380,380,380,380,380,-,-,-,-
3-Jan-24,SASN,Sasini Plc,15.1,22,19.8,19.8,19.8,20,-0.2,-1.00%,100,-
3-Jan-24,WTK,Williamson Tea Kenya Plc,193.5,290,228,228,228,228,-,-,-,-
3-Jan-24,CGEN,Car and General (K) Ltd,17.95,31.8,25.1,25.1,25.1,25,0.1,0.40%,600,-
3-Jan-24,ABSA,ABSA Bank Kenya Plc,10.55,16.7,11.4,11.7,11.45,11.55,-0.1,-0.87%,"92,900.00",-
3-Jan-24,BKG,BK Group Plc,30,37,33.5,33.5,33.5,35.5,-2,-5.63%,900,-
3-Jan-24,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,11.15,11.4,11.2,11.35,-0.15,-1.32%,"357,500.00",-
3-Jan-24,DTK,Diamond Trust Bank Kenya Ltd,43.05,56,45,46.5,45.75,44.75,1,2.23%,400,-
3-Jan-24,EQTY,Equity Group Holdings Plc,33.6,51,34.55,36,35.6,34.2,1.4,4.09%,"68,800.00",-
3-Jan-24,HFCK,HF Group Ltd,3.02,4.9,3.45,3.7,3.56,3.45,0.11,3.19%,"8,600.00",-
3-Jan-24,IMH,I & M Holdings Plc,17,35,17.45,18,17.5,17.45,0.05,0.29%,"71,200.00",-
3-Jan-24,KCB,KCB Group Plc,15.75,40,21.95,23.1,22.8,21.95,0.85,3.87%,"172,600.00",-
3-Jan-24,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
3-Jan-24,NCBA,NCBA Group Plc,34.05,47,36.5,38.95,38.05,38.85,-0.8,-2.06%,"11,300.00",-
3-Jan-24,SBIC,Stanbic Holdings Plc,100,134,105.5,109,106.5,106,0.5,0.47%,400,-
3-Jan-24,SCBK,Standard Chartered Bank Kenya Ltd,148,236,162,165,164.5,160.25,4.25,2.65%,"16,700.00",-
3-Jan-24,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
3-Jan-24,EVRD,Eveready East Africa Ltd,0.97,1.65,1.18,1.27,1.24,1.18,0.06,5.08%,"2,000.00",-
3-Jan-24,XPRS,Express Kenya Plc,2.74,3.99,3.7,3.7,3.7,3.7,-,-,-,-
3-Jan-24,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
3-Jan-24,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
3-Jan-24,LKL,Longhorn Publishers Plc,2.02,2.65,2.41,2.41,2.41,2.41,-,-,-,-
3-Jan-24,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.46,2.46,2.46,2.46,-,-,-,-
3-Jan-24,NMG,Nation Media Group Plc,14,22.4,20.5,22.4,20.55,20.4,0.15,0.74%,"15,600.00",-
3-Jan-24,SMER,Sameer Africa Plc,1.87,2.75,2.27,2.27,2.27,2.27,-,-,-,-
3-Jan-24,SGL,Standard Group Plc,4.86,9,7.74,7.74,7.74,7.74,-,-,-,-
3-Jan-24,TPSE,TPS Eastern Africa (Serena) Ltd,11,20.15,16.45,16.45,16.45,16.25,0.2,1.23%,"2,000.00",-
3-Jan-24,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.19,0.19,0.19,0.18,0.01,5.56%,"1,300.00",-
3-Jan-24,SCAN,WPP ScanGroup Plc,1.86,2.94,1.98,2.1,2.09,2.18,-0.09,-4.13%,"34,800.00",-
3-Jan-24,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
3-Jan-24,BAMB,Bamburi Cement Ltd,22.5,84,35.9,37,36,36,-,-,"14,000.00",-
3-Jan-24,CRWN,Crown Paints Kenya Plc,29,40.05,35,35,35,35.65,-0.65,-1.82%,300,-
3-Jan-24,CABL,East African Cables Plc,0.79,1.11,0.98,1,1,0.98,0.02,2.04%,"2,100.00",-
3-Jan-24,PORT,East African Portland Cement Ltd,4.38,55.75,8,8,8,8,-,-,"1,400.00",-
3-Jan-24,KEGN,Kenya Electricity Generating Company Plc,1.94,4.6,1.99,2.02,2,2,-,-,"582,200.00",-
3-Jan-24,KPLC-P4,KPLC-P4,4,4.11,4.11,4.11,4.11,4.11,-,-,-,-
3-Jan-24,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
3-Jan-24,KPLC,Kenya Power and Lighting Company Plc,1.3,6,1.42,1.45,1.45,1.4,0.05,3.57%,"76,300.00",-
3-Jan-24,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25,17,18,18,18,-,-,"5,300.00",-
3-Jan-24,UMME,Umeme Ltd,13,17.9,14.2,15.55,14.4,15.55,-1.15,-7.40%,"3,300.00",-
3-Jan-24,BRIT,Britam Holdings Plc,4.25,6.5,4.65,5.1,4.71,5.14,-0.43,-8.37%,"24,600.00",-
3-Jan-24,CIC,CIC Insurance Group Ltd,1.93,2.5,2.15,2.29,2.28,2.29,-0.01,-0.44%,"8,900.00",-
3-Jan-24,JUB,Jubilee Holdings Ltd,150,202,185,185,185,185,-,-,-,-
3-Jan-24,KNRE,Kenya Re-Insurance Corporation Ltd,1,3,1.8,1.9,1.89,1.85,0.04,2.16%,"24,700.00",-
3-Jan-24,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,3.86,3.86,3.86,3.86,-,-,-,-
3-Jan-24,SLAM,Sanlam Kenya Plc,5.5,7.7,6,6,6,6,-,-,100,-
3-Jan-24,CTUM,Centum Investment Company Plc,7.62,10.4,8.26,9,8.36,8.4,-0.04,-0.48%,"49,700.00",-
3-Jan-24,HAFR,Home Afrika Ltd,0.27,0.42,0.39,0.42,0.4,0.39,0.01,2.56%,"133,300.00",-
3-Jan-24,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
3-Jan-24,OCH,Olympia Capital Holdings Ltd,2.58,4,3.4,3.55,3.5,3.27,0.23,7.03%,"1,300.00",-
3-Jan-24,TCL,Trans-Century Plc,0.29,0.72,0.47,0.52,0.47,0.52,-0.05,-9.62%,"154,800.00",-
3-Jan-24,NSE,Nairobi Securities Exchange Plc,5.22,6.8,6.02,6.1,6.08,5.8,0.28,4.83%,"3,600.00",-
3-Jan-24,BOC,BOC Kenya Plc,67,96,82,82,82,82,-,-,-,-
3-Jan-24,BAT,British American Tobacco Kenya Plc,325,455,425,425,425,425,-,-,-,-
3-Jan-24,CARB,Carbacid Investments Plc,14.05,24.5,14.85,15.1,15,15,-,-,"7,100.00",-
3-Jan-24,EABL,East African Breweries Ltd,99,204,120,125,120.5,116.25,4.25,3.66%,"2,600.00",-
3-Jan-24,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.13,1.14,1.13,1.14,-0.01,-0.88%,"1,400.00",-
3-Jan-24,ORCH,Kenya Orchards Ltd,19,77,19.5,19.5,19.5,19.5,-,-,-,-
3-Jan-24,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
3-Jan-24,UNGA,Unga Group Ltd,11.05,18.45,16.85,16.85,16.85,16.85,-,-,-,-
3-Jan-24,SCOM,Safaricom Plc,12.15,21.15,13.6,13.9,13.65,13.75,-0.1,-0.73%,"1,666,700.00",-
3-Jan-24,LAPR,Laptrust Imara Income-REIT,20,20,20,20,20,20,-,-,-,-
3-Jan-24,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","2,915.00","2,915.00","2,915.00","2,915.00",-,-,-,-
3-Jan-24,^N10I,NSE 10-Share Index,874.34,"1,243.88",922,922,922,911.24,10.76,1.18%,-,-
3-Jan-24,^N20I,NSE 20-Share Index,"1,416.32","1,942.74","1,509.36","1,509.36","1,509.36","1,508.83",0.53,0.04%,-,-
3-Jan-24,^N25I,NSE 25-Share Index,"2,281.58","3,205.82","2,410.69","2,410.69","2,410.69","2,387.30",23.39,0.98%,-,-
3-Jan-24,^NASI,NSE All-Share Index,86.41,119.33,92.11,92.11,92.11,91.97,0.14,0.15%,-,-
3-Jan-24,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,497.80","2,397.65","1,610.32","1,610.32","1,610.32","1,577.90",32.42,2.05%,-,-
3-Jan-24,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,"1,599.72",880.31,880.31,880.31,863.41,16.9,1.96%,-,-
4-Jan-24,EGAD,Eaagads Ltd,10.35,14.5,13.95,13.95,13.95,12.8,1.15,8.98%,100,-
4-Jan-24,KUKZ,Kakuzi Plc,342,440,385,385,385,385,-,-,200,-
4-Jan-24,KAPC,Kapchorua Tea Kenya Plc,207,280,225,225,225,215,10,4.65%,500,-
4-Jan-24,LIMT,Limuru Tea Plc,365,380,380,380,380,380,-,-,-,-
4-Jan-24,SASN,Sasini Plc,15.1,22,19.75,19.75,19.75,19.8,-0.05,-0.25%,"1,000.00",-
4-Jan-24,WTK,Williamson Tea Kenya Plc,193.5,290,225,239,237,228,9,3.95%,700,-
4-Jan-24,CGEN,Car and General (K) Ltd,17.95,31.8,25,25.1,25.05,25.1,-0.05,-0.20%,"2,900.00",-
4-Jan-24,ABSA,ABSA Bank Kenya Plc,10.55,16.7,11.4,11.65,11.55,11.45,0.1,0.87%,"20,000.00",-
4-Jan-24,BKG,BK Group Plc,30,37,35.8,35.8,35.8,33.5,2.3,6.87%,300,-
4-Jan-24,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,11.15,11.4,11.25,11.2,0.05,0.45%,"268,100.00",-
4-Jan-24,DTK,Diamond Trust Bank Kenya Ltd,43.05,56,45,46.5,46.25,45.75,0.5,1.09%,"3,900.00",-
4-Jan-24,EQTY,Equity Group Holdings Plc,33.6,51,35.5,37,35.65,35.6,0.05,0.14%,"408,000.00",-
4-Jan-24,HFCK,HF Group Ltd,3.02,4.9,3.25,3.45,3.37,3.56,-0.19,-5.34%,"14,100.00",-
4-Jan-24,IMH,I & M Holdings Plc,17,35,17.5,17.5,17.5,17.5,-,-,"189,800.00",-
4-Jan-24,KCB,KCB Group Plc,15.75,40,22.3,23.1,22.7,22.8,-0.1,-0.44%,"275,400.00",-
4-Jan-24,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
4-Jan-24,NCBA,NCBA Group Plc,34.05,47,38.1,38.5,38.45,38.05,0.4,1.05%,"1,200.00",-
4-Jan-24,SBIC,Stanbic Holdings Plc,100,134,109,112,110,106.5,3.5,3.29%,"4,200.00",-
4-Jan-24,SCBK,Standard Chartered Bank Kenya Ltd,148,236,160,164.5,161.25,164.5,-3.25,-1.98%,"5,800.00",-
4-Jan-24,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
4-Jan-24,EVRD,Eveready East Africa Ltd,0.97,1.65,1.18,1.24,1.22,1.24,-0.02,-1.61%,300,-
4-Jan-24,XPRS,Express Kenya Plc,2.74,3.99,3.7,3.7,3.7,3.7,-,-,-,-
4-Jan-24,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
4-Jan-24,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
4-Jan-24,LKL,Longhorn Publishers Plc,2.02,2.65,2.17,2.17,2.17,2.41,-0.24,-9.96%,100,-
4-Jan-24,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.46,2.46,2.46,2.46,-,-,-,-
4-Jan-24,NMG,Nation Media Group Plc,14,22.4,20,21.5,20.45,20.55,-0.1,-0.49%,"7,400.00",-
4-Jan-24,SMER,Sameer Africa Plc,1.87,2.75,2.07,2.27,2.09,2.27,-0.18,-7.93%,"1,100.00",-
4-Jan-24,SGL,Standard Group Plc,4.86,9,7.74,7.74,7.74,7.74,-,-,-,-
4-Jan-24,TPSE,TPS Eastern Africa (Serena) Ltd,11,20.15,16.45,16.45,16.45,16.45,-,-,-,-
4-Jan-24,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.18,0.19,0.18,0.19,-0.01,-5.26%,"16,900.00",-
4-Jan-24,SCAN,WPP ScanGroup Plc,1.86,2.94,1.98,2.09,2.06,2.09,-0.03,-1.44%,"5,000.00",-
4-Jan-24,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
4-Jan-24,BAMB,Bamburi Cement Ltd,22.5,84,35.9,37,36.4,36,0.4,1.11%,"1,300.00",-
4-Jan-24,CRWN,Crown Paints Kenya Plc,29,40.05,35,35,35,35,-,-,300,-
4-Jan-24,CABL,East African Cables Plc,0.79,1.11,0.97,0.98,0.98,1,-0.02,-2.00%,"1,500.00",-
4-Jan-24,PORT,East African Portland Cement Ltd,4.38,55.75,8,8,8,8,-,-,-,-
4-Jan-24,KEGN,Kenya Electricity Generating Company Plc,1.94,4.6,1.99,2,2,2,-,-,"373,400.00",-
4-Jan-24,KPLC-P4,KPLC-P4,4,4.11,4.11,4.11,4.11,4.11,-,-,-,-
4-Jan-24,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
4-Jan-24,KPLC,Kenya Power and Lighting Company Plc,1.3,6,1.4,1.45,1.41,1.45,-0.04,-2.76%,"45,500.00",-
4-Jan-24,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25,17,18,17.35,18,-0.65,-3.61%,"2,100.00",-
4-Jan-24,UMME,Umeme Ltd,13,17.9,15.3,15.8,15.55,14.4,1.15,7.99%,"3,800.00",-
4-Jan-24,BRIT,Britam Holdings Plc,4.25,6.5,4.71,4.9,4.75,4.71,0.04,0.85%,"3,000.00",-
4-Jan-24,CIC,CIC Insurance Group Ltd,1.93,2.5,2.15,2.29,2.19,2.28,-0.09,-3.95%,"8,900.00",-
4-Jan-24,JUB,Jubilee Holdings Ltd,150,202,185,185,185,185,-,-,-,-
4-Jan-24,KNRE,Kenya Re-Insurance Corporation Ltd,1,3,1.78,1.94,1.82,1.89,-0.07,-3.70%,"388,500.00",-
4-Jan-24,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,4.22,4.22,4.22,3.86,0.36,9.33%,200,-
4-Jan-24,SLAM,Sanlam Kenya Plc,5.5,7.7,5.6,5.6,5.6,6,-0.4,-6.67%,"9,700.00",-
4-Jan-24,CTUM,Centum Investment Company Plc,7.62,10.4,8.26,8.48,8.4,8.36,0.04,0.48%,"40,800.00",-
4-Jan-24,HAFR,Home Afrika Ltd,0.27,0.42,0.39,0.4,0.4,0.4,-,-,"3,300.00",-
4-Jan-24,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
4-Jan-24,OCH,Olympia Capital Holdings Ltd,2.58,4,3.27,3.27,3.27,3.5,-0.23,-6.57%,800,-
4-Jan-24,TCL,Trans-Century Plc,0.29,0.72,0.5,0.51,0.51,0.47,0.04,8.51%,"1,900.00",-
4-Jan-24,NSE,Nairobi Securities Exchange Plc,5.22,6.8,6.06,6.1,6.08,6.08,-,-,"5,500.00",-
4-Jan-24,BOC,BOC Kenya Plc,67,96,82,82,82,82,-,-,-,-
4-Jan-24,BAT,British American Tobacco Kenya Plc,325,455,410,455,428.5,425,3.5,0.82%,"1,700.00",-
4-Jan-24,CARB,Carbacid Investments Plc,14.05,24.5,14.8,15.1,15,15,-,-,"21,100.00",-
4-Jan-24,EABL,East African Breweries Ltd,99,204,123,123,123,120.5,2.5,2.07%,"1,300.00",-
4-Jan-24,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.13,1.13,1.13,1.13,-,-,400,-
4-Jan-24,ORCH,Kenya Orchards Ltd,19,77,19.5,19.5,19.5,19.5,-,-,-,-
4-Jan-24,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
4-Jan-24,UNGA,Unga Group Ltd,11.05,18.45,16.85,16.85,16.85,16.85,-,-,-,-
4-Jan-24,SCOM,Safaricom Plc,12.15,21.15,13.55,13.8,13.6,13.65,-0.05,-0.37%,"1,000,500.00",-
4-Jan-24,LAPR,Laptrust Imara Income-REIT,20,20,20,20,20,20,-,-,-,-
4-Jan-24,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","2,915.00","2,915.00","2,915.00","2,915.00",-,-,-,-
4-Jan-24,^N10I,NSE 10-Share Index,874.34,"1,243.88",926.05,926.05,926.05,922,4.05,0.44%,-,-
4-Jan-24,^N20I,NSE 20-Share Index,"1,416.32","1,942.74","1,512.22","1,512.22","1,512.22","1,509.36",2.86,0.19%,-,-
4-Jan-24,^N25I,NSE 25-Share Index,"2,281.58","3,205.82","2,422.91","2,422.91","2,422.91","2,410.69",12.22,0.51%,-,-
4-Jan-24,^NASI,NSE All-Share Index,86.41,119.33,92.48,92.48,92.48,92.11,0.37,0.40%,-,-
4-Jan-24,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,497.80","2,397.65","1,613.84","1,613.84","1,613.84","1,610.32",3.52,0.22%,-,-
4-Jan-24,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,"1,599.72",882.23,882.23,882.23,880.31,1.92,0.22%,-,-
5-Jan-24,EGAD,Eaagads Ltd,10.35,14.5,13.95,13.95,13.95,13.95,-,-,-,-
5-Jan-24,KUKZ,Kakuzi Plc,342,440,385,385,385,385,-,-,-,-
5-Jan-24,KAPC,Kapchorua Tea Kenya Plc,207,280,225,225,225,225,-,-,200,-
5-Jan-24,LIMT,Limuru Tea Plc,365,380,380,380,380,380,-,-,-,-
5-Jan-24,SASN,Sasini Plc,15.1,22,20,20,20,19.75,0.25,1.27%,200,-
5-Jan-24,WTK,Williamson Tea Kenya Plc,193.5,290,237,237,237,237,-,-,600,-
5-Jan-24,CGEN,Car and General (K) Ltd,17.95,31.8,25.05,25.05,25.05,25.05,-,-,-,-
5-Jan-24,ABSA,ABSA Bank Kenya Plc,10.55,16.7,11.55,11.75,11.65,11.55,0.1,0.87%,"106,200.00",-
5-Jan-24,BKG,BK Group Plc,30,37,35.8,35.8,35.8,35.8,-,-,-,-
5-Jan-24,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,11.2,12,11.25,11.25,-,-,"314,900.00",-
5-Jan-24,DTK,Diamond Trust Bank Kenya Ltd,43.05,56,46.5,46.5,46.5,46.25,0.25,0.54%,"1,000.00",-
5-Jan-24,EQTY,Equity Group Holdings Plc,33.6,51,35.5,37,35.65,35.65,-,-,"1,387,600.00",-
5-Jan-24,HFCK,HF Group Ltd,3.02,4.9,3.3,3.45,3.35,3.37,-0.02,-0.59%,"9,600.00",-
