DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
03-Jan-14,SCBK,Standard Chartered Bank Kenya Ltd,155,220,287,310,304.25,309.25,-5,1.62%,"1,200",-
03-Jan-14,EVRD,Eveready East Africa Ltd,0.75,1.28,2.75,2.85,2.75,2.8,-0.05,1.79%,"5,500",-
03-Jan-14,XPRS,Express Kenya Plc,3.5,7.34,3.9,3.9,3.9,3.9,-,-,-,-
03-Jan-14,KQ,Kenya Airways Plc,0.8,4.95,13.25,13.5,13.35,13.25,0.1,0.75%,"50,200",53.4
03-Jan-14,LKL,Longhorn Publishers Plc,4.26,8.2,13.5,13.5,13.5,13.5,-,-,"7,000",5.4
03-Jan-14,NMG,Nation Media Group Plc,11.4,48,311,320,316,313,3,0.96%,"2,600",-
03-Jan-14,SMER,Sameer Africa Plc,1.91,4.69,5.15,5.45,5.15,5.35,-0.2,3.74%,"5,800",-
03-Jan-14,SGL,Standard Group Plc,18,31,28.5,29,28.5,28.25,0.25,0.88%,"3,000",-
03-Jan-14,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,45.25,45.25,45.25,45.25,-,-,-,-
03-Jan-14,UCHM,Uchumi Supermarket Plc,0.23,0.4,19.1,20,19.45,19.4,0.05,0.26%,"67,700",-
03-Jan-14,SCAN,WPP ScanGroup Plc,11,25,47,48,47.25,47.75,-0.5,1.05%,"3,400",-
03-Jan-14,ARM,ARM Cement Plc,5.55,5.55,90,90,90,87.5,2.5,2.86%,900,-
03-Jan-14,BAMB,Bamburi Cement Ltd,24.9,115,210,210,210,210,-,-,-,-
03-Jan-14,CRWN,Crown Paints Kenya Plc,45,85,75,75,75,75,-,-,-,25
03-Jan-14,CABL,East African Cables Ltd,1.44,3.98,16.05,16.5,16.35,16.8,-0.45,2.68%,"21,200",-
03-Jan-14,PORT,East African Portland Cement Ltd,12.6,18.5,66,66,66,66,-,-,-,-
03-Jan-14,KENO,KenolKobil Ltd,12.8,23,9.55,10.1,9.9,9.95,-0.05,0.50%,"243,800",-
03-Jan-14,KEGN,Kenya Electricity Generating Company Plc,4,6.3,12.5,13,12.5,13.25,-0.75,5.66%,"481,800",-
03-Jan-14,KPLC-P4,KPLC-P4,5,5,7.5,7.5,7.5,7.5,-,-,-,-
03-Jan-14,KPLC-P7,KPLC-P7,6,6,5.5,5.5,5.5,5.5,-,-,-,-
03-Jan-14,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,13.85,14.15,14,14.05,-0.05,0.36%,"263,600",-
03-Jan-14,TOTL,Total Kenya Ltd,22,30,24,25.5,25,24.75,0.25,1.01%,"75,000",-
03-Jan-14,UMME,Umeme Ltd,5.68,8.6,13,13,13,13,-,-,-,-
03-Jan-14,BRIT,Britam Holdings Plc,5.7,10.65,15,16,15.25,15.35,-0.1,0.65%,"684,800",-
03-Jan-14,CIC,CIC Insurance Group Ltd,2,3.65,5.75,5.95,5.8,5.8,-,-,"142,100",4.83
03-Jan-14,JUB,Jubilee Holdings Ltd,225,380,282,282,282,282,-,-,"1,000",233.06
03-Jan-14,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,15.5,15.65,15.55,15.5,0.05,0.32%,"21,300",3.89
03-Jan-14,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,15,15.1,15,15,-,-,"8,300",-
03-Jan-14,SLAM,Sanlam Kenya Plc,12.8,19.5,88,90,89,88.5,0.5,0.56%,"2,500",59.33
03-Jan-14,CTUM,Centum Investment Company Plc,19.6,33.5,33.5,34,33.8,33.45,0.35,1.05%,"40,200",-
03-Jan-14,HAFR,Home Afrika Ltd,0.3,0.69,5.7,5.9,5.75,5.6,0.15,2.68%,"170,800",-
03-Jan-14,OCH,Olympia Capital Holdings Ltd,1.9,2.9,4.3,4.5,4.45,4.4,0.05,1.14%,"2,600",-
03-Jan-14,TCL,Trans-Century Plc,1.42,3.95,29,29,29,29.25,-0.25,0.85%,"2,009,500",-
03-Jan-14,BOC,BOC Kenya Plc,53,72,126,126,126,125,1,0.80%,400,-
03-Jan-14,BAT,British American Tobacco Kenya Plc,305,545,551,560,557,595,-38,6.39%,300,-
03-Jan-14,CARB,Carbacid Investments Plc,7.1,9.4,56,56,56,52,4,7.69%,"3,800",-
03-Jan-14,EABL,East African Breweries Ltd,135,222.25,290,297,294,290,4,1.38%,"241,900",-
03-Jan-14,ORCH,Kenya Orchards Ltd,12.25,12.6,3,3,3,3,-,-,-,-
03-Jan-14,MSC,Mumias Sugar Company Ltd,0.27,0.38,3.2,3.3,3.25,3.2,0.05,1.56%,"499,600",-
03-Jan-14,UNGA,Unga Group Ltd,26.1,36.5,18.9,19.95,19.15,19.1,0.05,0.26%,"10,900",-
03-Jan-14,SCOM,Safaricom Plc,23.5,33.5,10.75,10.95,10.8,10.7,0.1,0.93%,"2,712,300",-
03-Jan-14,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,174.04,174.04,174.04,172.83,1.21,0.70%,-,-
03-Jan-14,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,175.83,175.83,175.83,174.61,1.22,0.70%,-,-
03-Jan-14,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","4,901.12","4,901.12","4,901.12","4,910.74",-9.62,0.20%,-,-
03-Jan-14,^NASI,NSE All-Share Index,124.3,171.36,136.74,136.74,136.74,136.56,0.18,0.13%,-,-
06-Jan-14,EGAD,Eaagads Ltd,8.2,14,24,24,24,23.75,0.25,1.05%,"1,000",-
06-Jan-14,KUKZ,Kakuzi Plc,300,423.5,93,93,93,95,-2,2.11%,"1,000",-
06-Jan-14,KAPC,Kapchorua Tea Kenya Plc,59,95,125,125,125,125,-,-,"3,000",62.5
06-Jan-14,LIMT,Limuru Tea Plc,385,475,500,500,500,500,-,-,-,250
06-Jan-14,SASN,Sasini Plc,14.8,19,14.85,15.25,15,14.95,0.05,0.33%,"98,700",-
06-Jan-14,WTK,Williamson Tea Kenya Plc,92,165,250,250,250,230,20,8.70%,"8,200",125
06-Jan-14,CGEN,Car and General (K) Ltd,20,26,30.25,30.25,30.25,30.25,-,-,400,25.21
06-Jan-14,ABSA,ABSA Bank Kenya Plc,9,14.2,17.5,18,17.6,17.6,-,-,"80,300",-
06-Jan-14,COOP,Co-operative Bank of Kenya Ltd,10.5,17,17.2,17.7,17.5,17.55,-0.05,0.28%,"311,100",12.5
06-Jan-14,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,196,200,199,196,3,1.53%,"6,500",180.91
06-Jan-14,EQTY,Equity Group Holdings Plc,30.5,55.5,32.75,33.25,33,31.75,1.25,3.94%,"1,449,300",-
06-Jan-14,HFCK,HF Group Ltd,3.49,7.9,32,34,32.55,32.55,-,-,"98,700",29.59
06-Jan-14,IMH,I & M Holdings Plc,43.1,59,120,120,120,116.5,3.5,3.00%,"1,900",60
06-Jan-14,KCB,KCB Group Plc,33.75,55.5,48.25,49.25,48.5,48,0.5,1.04%,"976,500",-
06-Jan-14,NBK,National Bank of Kenya Ltd,3.4,4.33,28.25,31,30,28.75,1.25,4.35%,"46,800",24.79
06-Jan-14,NCBA,NCBA Group Plc,24.9,40,60,61,60.25,60.25,-,-,"9,800",49.79
06-Jan-14,SBIC,Stanbic Holdings Plc,76.5,118.5,88,90,88,88.5,-0.5,0.56%,"6,000",-
06-Jan-14,SCBK,Standard Chartered Bank Kenya Ltd,160,220,291,310,304.5,304.25,0.25,0.08%,"5,600",-
06-Jan-14,EVRD,Eveready East Africa Ltd,0.75,1.28,2.7,2.85,2.75,2.75,-,-,"8,300",-
06-Jan-14,XPRS,Express Kenya Plc,4,7.34,3.85,3.85,3.85,3.9,-0.05,1.28%,400,-
06-Jan-14,KQ,Kenya Airways Plc,0.8,5,13,13.5,13.2,13.35,-0.15,1.12%,"127,400",52.8
06-Jan-14,LKL,Longhorn Publishers Plc,4.26,8.2,13.5,14,13.9,13.5,0.4,2.96%,"7,000",5.56
06-Jan-14,NMG,Nation Media Group Plc,12.5,49,312,315,314,316,-2,0.63%,"10,600",-
06-Jan-14,SMER,Sameer Africa Plc,1.91,4.69,5.25,5.45,5.3,5.15,0.15,2.91%,"28,100",-
06-Jan-14,SGL,Standard Group Plc,18,31,27,28,27.5,28.5,-1,3.51%,200,-
06-Jan-14,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,45,45.5,45.25,45.25,-,-,"6,200",-
06-Jan-14,UCHM,Uchumi Supermarket Plc,0.23,0.4,19.4,19.8,19.45,19.45,-,-,"10,500",-
06-Jan-14,SCAN,WPP ScanGroup Plc,11,25,48,50,48,47.25,0.75,1.59%,"65,200",-
06-Jan-14,ARM,ARM Cement Plc,5.55,5.55,90,96,92.5,90,2.5,2.78%,"26,100",-
06-Jan-14,BAMB,Bamburi Cement Ltd,26,120,210,210,210,210,-,-,"79,900",-
06-Jan-14,CRWN,Crown Paints Kenya Plc,45,85,75,75,75,75,-,-,-,25
06-Jan-14,CABL,East African Cables Ltd,1.44,3.98,16.35,16.8,16.4,16.35,0.05,0.31%,"27,000",-
06-Jan-14,PORT,East African Portland Cement Ltd,12.6,18.5,66,69,66,66,-,-,"5,700",-
06-Jan-14,KENO,KenolKobil Ltd,12.8,23,9.6,10.1,9.9,9.9,-,-,"217,800",-
06-Jan-14,KEGN,Kenya Electricity Generating Company Plc,4,6.5,12.4,13,12.5,12.5,-,-,"416,400",-
06-Jan-14,KPLC-P4,KPLC-P4,5,5,7.5,7.5,7.5,7.5,-,-,-,-
06-Jan-14,KPLC-P7,KPLC-P7,6,6,5.5,5.5,5.5,5.5,-,-,-,-
06-Jan-14,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,13.5,14.5,14.1,14,0.1,0.71%,"234,900",-
06-Jan-14,TOTL,Total Kenya Ltd,22,30,23,25.5,24.75,25,-0.25,1.00%,"22,600",-
06-Jan-14,UMME,Umeme Ltd,5.68,8.6,13,13,13,13,-,-,-,-
06-Jan-14,BRIT,Britam Holdings Plc,5.7,10.65,15.1,15.3,15.15,15.25,-0.1,0.66%,"288,900",-
06-Jan-14,CIC,CIC Insurance Group Ltd,2,3.65,5.7,5.95,5.8,5.8,-,-,"506,400",4.83
06-Jan-14,JUB,Jubilee Holdings Ltd,225,380,282,282,282,282,-,-,200,233.06
06-Jan-14,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,15.65,16,15.9,15.55,0.35,2.25%,"61,300",3.98
06-Jan-14,LBTY,Liberty Kenya Holdings Ltd,6.8,11,14.6,15.05,15,15,-,-,"21,500",-
06-Jan-14,SLAM,Sanlam Kenya Plc,12.8,20,90,94,92,89,3,3.37%,"3,200",61.33
06-Jan-14,CTUM,Centum Investment Company Plc,19.6,33.5,33.5,35,34.1,33.8,0.3,0.89%,"301,000",-
06-Jan-14,HAFR,Home Afrika Ltd,0.3,0.69,5.7,6,5.9,5.75,0.15,2.61%,"592,100",-
06-Jan-14,OCH,Olympia Capital Holdings Ltd,1.9,2.9,4.4,4.5,4.4,4.45,-0.05,1.12%,"6,800",-
06-Jan-14,TCL,Trans-Century Plc,1.42,4.03,29,29.75,29.25,29,0.25,0.86%,"10,800",-
06-Jan-14,BOC,BOC Kenya Plc,53,72,126,126,126,126,-,-,-,-
06-Jan-14,BAT,British American Tobacco Kenya Plc,305,545,579,580,579,557,22,3.95%,"1,600",-
06-Jan-14,CARB,Carbacid Investments Plc,7.1,9.4,56,61.5,56,56,-,-,"6,500",-
06-Jan-14,EABL,East African Breweries Ltd,135,222.25,295,305,297,294,3,1.02%,"192,000",-
06-Jan-14,ORCH,Kenya Orchards Ltd,12.25,12.6,3,3,3,3,-,-,-,-
06-Jan-14,MSC,Mumias Sugar Company Ltd,0.27,0.39,3.2,3.55,3.35,3.25,0.1,3.08%,"960,100",-
06-Jan-14,UNGA,Unga Group Ltd,26.1,37,18.2,19.95,18.45,19.15,-0.7,3.66%,"7,200",-
06-Jan-14,SCOM,Safaricom Plc,23.5,33.5,10.8,11.15,11.05,10.8,0.25,2.31%,"9,518,700",-
06-Jan-14,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,176.45,176.45,176.45,174.04,2.41,1.38%,-,-
06-Jan-14,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,178.25,178.25,178.25,175.83,2.42,1.38%,-,-
06-Jan-14,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","4,940.51","4,940.51","4,940.51","4,901.12",39.39,0.80%,-,-
06-Jan-14,^NASI,NSE All-Share Index,124.3,171.36,138.5,138.5,138.5,136.74,1.76,1.29%,-,-
07-Jan-14,EGAD,Eaagads Ltd,8.2,14,24,24,24,24,-,-,-,-
07-Jan-14,KUKZ,Kakuzi Plc,300,423.5,95,95,95,93,2,2.15%,"1,900",-
07-Jan-14,KAPC,Kapchorua Tea Kenya Plc,59,95,125,125,125,125,-,-,-,62.5
07-Jan-14,LIMT,Limuru Tea Plc,385,475,500,500,500,500,-,-,-,250
07-Jan-14,SASN,Sasini Plc,14.8,19,14.7,15.2,14.95,15,-0.05,0.33%,"7,300",-
07-Jan-14,WTK,Williamson Tea Kenya Plc,92,165,230,260,245,250,-5,2.00%,400,122.5
07-Jan-14,CGEN,Car and General (K) Ltd,20,26,30.25,30.25,30.25,30.25,-,-,-,25.21
07-Jan-14,ABSA,ABSA Bank Kenya Plc,8.96,14.2,17.5,17.9,17.6,17.6,-,-,"361,800",-
07-Jan-14,COOP,Co-operative Bank of Kenya Ltd,10.5,17,17.6,18,17.7,17.5,0.2,1.14%,"237,900",12.64
07-Jan-14,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,200,205,204,199,5,2.51%,"28,200",185.45
07-Jan-14,EQTY,Equity Group Holdings Plc,30.5,55.5,33,35,34.75,33,1.75,5.30%,"936,600",-
07-Jan-14,HFCK,HF Group Ltd,3.49,7.9,32.5,33.5,33.15,32.55,0.6,1.84%,"80,800",30.14
07-Jan-14,IMH,I & M Holdings Plc,43.1,59,115,116,115.5,120,-4.5,3.75%,200,57.75
07-Jan-14,KCB,KCB Group Plc,33.75,55.5,48.5,49,48.5,48.5,-,-,"667,500",-
07-Jan-14,NBK,National Bank of Kenya Ltd,3.4,4.33,29.5,31.5,30.5,30,0.5,1.67%,"126,200",25.21
07-Jan-14,NCBA,NCBA Group Plc,24.9,40,60,62,60.5,60.25,0.25,0.41%,"12,200",50
07-Jan-14,SBIC,Stanbic Holdings Plc,76.5,118.5,88.5,90,89,88,1,1.14%,"95,900",-
07-Jan-14,SCBK,Standard Chartered Bank Kenya Ltd,155,220,292,310,306.25,304.5,1.75,0.57%,"2,600",-
07-Jan-14,EVRD,Eveready East Africa Ltd,0.75,1.28,2.8,2.85,2.8,2.75,0.05,1.82%,"14,100",-
07-Jan-14,XPRS,Express Kenya Plc,3.8,7.34,3.9,4,3.95,3.85,0.1,2.60%,"8,300",-
07-Jan-14,KQ,Kenya Airways Plc,0.8,5,13.2,13.75,13.5,13.2,0.3,2.27%,"145,200",54
07-Jan-14,LKL,Longhorn Publishers Plc,4.26,8.2,15,15.25,15.1,13.9,1.2,8.63%,"18,400",6.04
07-Jan-14,NMG,Nation Media Group Plc,12,48.5,314,316,314,314,-,-,"33,600",-
07-Jan-14,SMER,Sameer Africa Plc,1.91,4.69,5.4,5.8,5.65,5.3,0.35,6.60%,"75,900",-
07-Jan-14,SGL,Standard Group Plc,18,31,27,28,27,27.5,-0.5,1.82%,"1,100",-
07-Jan-14,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,45.25,46,45.75,45.25,0.5,1.10%,900,-
07-Jan-14,UCHM,Uchumi Supermarket Plc,0.23,0.4,19.5,20,19.95,19.45,0.5,2.57%,"72,600",-
07-Jan-14,SCAN,WPP ScanGroup Plc,11,25,47,50.5,49.5,48,1.5,3.13%,"101,200",-
07-Jan-14,ARM,ARM Cement Plc,5.55,5.55,91.5,94,92.5,92.5,-,-,"14,900",-
07-Jan-14,BAMB,Bamburi Cement Ltd,26,120,210,210,210,210,-,-,100,-
07-Jan-14,CRWN,Crown Paints Kenya Plc,45,85,75,75,75,75,-,-,-,25
07-Jan-14,CABL,East African Cables Ltd,1.44,3.98,16.35,17,16.55,16.4,0.15,0.91%,"19,000",-
07-Jan-14,PORT,East African Portland Cement Ltd,12.6,18.5,65,66,65,66,-1,1.52%,"8,700",-
07-Jan-14,KENO,KenolKobil Ltd,12.8,23,9.9,10.3,10.2,9.9,0.3,3.03%,"565,500",-
07-Jan-14,KEGN,Kenya Electricity Generating Company Plc,4,6.5,12,12.6,12.35,12.5,-0.15,1.20%,"216,000",-
07-Jan-14,KPLC-P4,KPLC-P4,5,5,7.5,7.5,7.5,7.5,-,-,-,-
07-Jan-14,KPLC-P7,KPLC-P7,6,6,5.5,5.5,5.5,5.5,-,-,-,-
07-Jan-14,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,14.05,14.5,14.1,14.1,-,-,"282,000",-
07-Jan-14,TOTL,Total Kenya Ltd,22,30,25,26,25.75,24.75,1,4.04%,"1,800",-
07-Jan-14,UMME,Umeme Ltd,5.68,8.6,13,13,13,13,-,-,-,-
07-Jan-14,BRIT,Britam Holdings Plc,5.7,10.65,15.25,15.6,15.4,15.15,0.25,1.65%,"313,600",-
07-Jan-14,CIC,CIC Insurance Group Ltd,2,3.65,5.75,6,5.85,5.8,0.05,0.86%,"484,600",4.88
07-Jan-14,JUB,Jubilee Holdings Ltd,225,380,282,282,282,282,-,-,300,233.06
07-Jan-14,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,15.75,16.05,15.95,15.9,0.05,0.31%,"70,000",3.99
07-Jan-14,LBTY,Liberty Kenya Holdings Ltd,6.8,11,14.6,15.25,15,15,-,-,"4,200",-
07-Jan-14,SLAM,Sanlam Kenya Plc,12.8,19.55,92.5,92.5,92.5,92,0.5,0.54%,"7,100",61.67
07-Jan-14,CTUM,Centum Investment Company Plc,19.6,33.5,34.5,35,34.65,34.1,0.55,1.61%,"128,300",-
07-Jan-14,HAFR,Home Afrika Ltd,0.3,0.69,5.75,5.95,5.85,5.9,-0.05,0.85%,"443,900",-
07-Jan-14,OCH,Olympia Capital Holdings Ltd,1.9,2.9,4.4,4.5,4.4,4.4,-,-,"3,900",-
07-Jan-14,TCL,Trans-Century Plc,1.42,4,29,29.75,29,29.25,-0.25,0.85%,"621,200",-
