DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
2-Jan-13,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,17,17.45,17,17.1,-0.1,0.58%,"977,600",-
2-Jan-13,TOTL,Total Kenya Ltd,22,30,13.75,13.95,13.9,13.8,0.1,0.72%,"2,600",-
2-Jan-13,BRIT,Britam Holdings Plc,5.7,10.65,5.9,6.25,6.05,6,0.05,0.83%,"173,400",-
2-Jan-13,CIC,CIC Insurance Group Ltd,2,3.85,3.5,3.6,3.5,3.55,-0.05,1.41%,"281,800",2.92
2-Jan-13,JUB,Jubilee Holdings Ltd,240,400,174,180,175,173,2,1.16%,"3,000",144.63
2-Jan-13,KNRE,Kenya Re-Insurance Corporation Ltd,2.1,4.36,10.7,11,10.9,10.7,0.2,1.87%,"14,400",2.73
2-Jan-13,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,6.75,6.75,6.75,6.7,0.05,0.75%,"4,000",-
2-Jan-13,SLAM,Sanlam Kenya Plc,13.5,20.5,40.25,40.25,40.25,40.25,-,-,"1,400",26.83
2-Jan-13,CTUM,Centum Investment Company Plc,19.6,33.5,12.2,12.4,12.2,12.35,-0.15,1.21%,"11,200",-
2-Jan-13,OCH,Olympia Capital Holdings Ltd,1.9,2.9,3.7,3.7,3.7,3.4,0.3,8.82%,500,-
2-Jan-13,TCL,Trans-Century Plc,1.45,4.5,23.25,23.25,23.25,23.5,-0.25,1.06%,"350,000",-
2-Jan-13,BOC,BOC Kenya Plc,53,72,99.5,99.5,99.5,99.5,-,-,-,-
2-Jan-13,BAT,British American Tobacco Kenya Plc,305,545,493,493,493,493,-,-,-,-
2-Jan-13,CARB,Carbacid Investments Plc,7.1,9.4,120,120,120,122,-2,1.64%,"1,000",16
2-Jan-13,EABL,East African Breweries Ltd,135,222.25,267,267,267,265,2,0.75%,"1,100",-
2-Jan-13,ORCH,Kenya Orchards Ltd,12.25,12.6,3,3,3,3,-,-,-,-
2-Jan-13,MSC,Mumias Sugar Company Ltd,0.27,0.39,4.85,4.95,4.9,4.85,0.05,1.03%,"112,000",-
2-Jan-13,UNGA,Unga Group Ltd,26.1,37,13.05,13.05,13.05,13.05,-,-,100,-
2-Jan-13,SCOM,Safaricom Plc,23.5,33.5,5,5.15,5.1,5,0.1,2.00%,"3,320,600",-
2-Jan-13,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,126.46,126.46,126.46,125.75,0.71,0.56%,-,-
2-Jan-13,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,129.24,129.24,129.24,128.46,0.78,0.61%,-,-
2-Jan-13,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","4,140.43","4,140.43","4,140.43","4,133.02",7.41,0.18%,-,-
2-Jan-13,^NASI,NSE All-Share Index,124.3,171.36,95.55,95.55,95.55,94.86,0.69,0.73%,-,-
3-Jan-13,EGAD,Eaagads Ltd,8.2,14,22.5,25,24,25,-1,4.00%,500,-
3-Jan-13,KUKZ,Kakuzi Plc,300,423.5,67.5,67.5,67.5,67.5,-,-,-,-
3-Jan-13,KAPC,Kapchorua Tea Kenya Plc,59,95,118,118,118,118,-,-,-,59
3-Jan-13,LIMT,Limuru Tea Plc,385,475,430,430,430,430,-,-,-,215
3-Jan-13,SASN,Sasini Plc,14.8,19.6,11.7,11.95,11.75,11.9,-0.15,1.26%,"2,300",-
3-Jan-13,WTK,Williamson Tea Kenya Plc,92,165,200,200,200,200,-,-,-,100
3-Jan-13,CGEN,Car and General (K) Ltd,20,26,24,24,24,24,-,-,-,20
3-Jan-13,ABSA,ABSA Bank Kenya Plc,9,14.2,15.7,16,15.8,15.7,0.1,0.64%,"97,900",-
3-Jan-13,COOP,Co-operative Bank of Kenya Ltd,10.5,17,12.75,13,12.8,12.75,0.05,0.39%,"646,600",9.14
3-Jan-13,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,117,120,118,118,-,-,"2,400",107.27
3-Jan-13,EQTY,Equity Group Holdings Plc,30.5,55.5,23.75,24,23.75,23.75,-,-,"119,800",-
3-Jan-13,HFCK,HF Group Ltd,3.49,7.9,15.4,15.75,15.55,15.45,0.1,0.65%,"121,900",14.14
3-Jan-13,KCB,KCB Group Plc,33.75,55.5,30.25,31.5,31,30.25,0.75,2.48%,"790,400",-
3-Jan-13,NBK,National Bank of Kenya Ltd,3.4,4.33,17,17.5,17.05,17.35,-0.3,1.73%,"9,600",14.09
3-Jan-13,NCBA,NCBA Group Plc,24.9,40,38.5,39.25,39.05,39.1,-0.05,0.13%,"30,400",32.27
3-Jan-13,SBIC,Stanbic Holdings Plc,76.5,118.5,42.5,43,42.75,43,-0.25,0.58%,"4,800",-
3-Jan-13,SCBK,Standard Chartered Bank Kenya Ltd,160,220,231,237,235.5,236.25,-0.75,0.32%,"11,700",-
3-Jan-13,EVRD,Eveready East Africa Ltd,0.75,1.28,2,2.05,2,2,-,-,"19,100",-
3-Jan-13,XPRS,Express Kenya Plc,4,7.34,3.4,3.5,3.45,3.5,-0.05,1.43%,700,-
3-Jan-13,KQ,Kenya Airways Plc,0.8,5.5,11.05,11.5,11.35,11.3,0.05,0.44%,"100,500",45.4
3-Jan-13,LKL,Longhorn Publishers Plc,4.26,8.6,10.2,10.2,10.2,10.2,-,-,400,4.08
3-Jan-13,NMG,Nation Media Group Plc,13,49,225,228,227,225,2,0.89%,"1,900",189.17
3-Jan-13,SMER,Sameer Africa Plc,1.91,4.69,4.15,4.6,4.35,4.35,-,-,"151,000",-
3-Jan-13,SGL,Standard Group Plc,18,31,22,22.5,22,22.5,-0.5,2.22%,"13,300",-
3-Jan-13,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,39.75,42,40,39.25,0.75,1.91%,"6,600",-
3-Jan-13,UCHM,Uchumi Supermarket Plc,0.23,0.46,19.1,19.5,19.45,19.1,0.35,1.83%,"2,414,800",-
3-Jan-13,SCAN,WPP ScanGroup Plc,10.75,25,67.5,69,68.5,67.5,1,1.48%,"320,400",-
3-Jan-13,ARM,ARM Cement Plc,5.55,5.55,44.6,44.6,44.6,44.6,-,-,-,-
3-Jan-13,BAMB,Bamburi Cement Ltd,26,120,190,190,190,190,-,-,100,-
3-Jan-13,CRWN,Crown Paints Kenya Plc,45,85,41.25,42,41.75,42.5,-0.75,1.76%,"38,400",13.92
3-Jan-13,CABL,East African Cables Ltd,1.44,3.98,11.75,12.25,12.1,11.75,0.35,2.98%,"14,900",-
3-Jan-13,PORT,East African Portland Cement Ltd,12.6,18.5,40,40,40,39,1,2.56%,200,-
3-Jan-13,KENO,KenolKobil Ltd,12.8,23,13.55,14,13.55,13.55,-,-,"256,200",-
3-Jan-13,KEGN,Kenya Electricity Generating Company Plc,4,6.5,8.7,8.95,8.85,8.9,-0.05,0.56%,"80,400",-
3-Jan-13,KPLC-P4,KPLC-P4,5,5,7.65,7.65,7.65,7.65,-,-,-,-
3-Jan-13,KPLC-P7,KPLC-P7,6,6,5.5,5.5,5.5,5.5,-,-,-,-
3-Jan-13,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,16.7,17,16.95,17,-0.05,0.29%,"410,300",-
3-Jan-13,TOTL,Total Kenya Ltd,22,30,13.5,13.95,13.85,13.9,-0.05,0.36%,"1,400",-
3-Jan-13,BRIT,Britam Holdings Plc,5.7,10.65,6,6.35,6.05,6.05,-,-,"140,300",-
3-Jan-13,CIC,CIC Insurance Group Ltd,2,3.65,3.4,3.5,3.45,3.5,-0.05,1.43%,"177,900",2.88
3-Jan-13,JUB,Jubilee Holdings Ltd,225,380.5,178,185,182,175,7,4.00%,"14,000",150.41
3-Jan-13,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.9,11.05,10.95,10.9,0.05,0.46%,"53,900",2.74
3-Jan-13,LBTY,Liberty Kenya Holdings Ltd,6.8,11,7,7,7,6.75,0.25,3.70%,100,-
3-Jan-13,SLAM,Sanlam Kenya Plc,12.8,20,40.25,40.25,40.25,40.25,-,-,200,26.83
3-Jan-13,CTUM,Centum Investment Company Plc,19.6,33.5,12.05,12.4,12.2,12.2,-,-,"27,800",-
3-Jan-13,OCH,Olympia Capital Holdings Ltd,1.9,2.9,3.6,3.7,3.6,3.7,-0.1,2.70%,"1,300",-
3-Jan-13,TCL,Trans-Century Plc,1.42,4.03,23.75,24,23.75,23.25,0.5,2.15%,"10,800",-
3-Jan-13,BOC,BOC Kenya Plc,53,72,99.5,100,99.5,99.5,-,-,"13,000",-
3-Jan-13,BAT,British American Tobacco Kenya Plc,305,545,500,500,500,493,7,1.42%,"16,000",-
3-Jan-13,CARB,Carbacid Investments Plc,7.1,9.4,120,120,120,120,-,-,-,16
3-Jan-13,EABL,East African Breweries Ltd,135,222.25,265,268,267,267,-,-,"9,100",-
3-Jan-13,ORCH,Kenya Orchards Ltd,12.25,12.6,3,3,3,3,-,-,-,-
3-Jan-13,MSC,Mumias Sugar Company Ltd,0.27,0.39,4.9,5,4.95,4.9,0.05,1.02%,"483,500",-
3-Jan-13,UNGA,Unga Group Ltd,26.1,37,13,13.2,13.15,13.05,0.1,0.77%,"21,500",-
3-Jan-13,SCOM,Safaricom Plc,23.5,33.5,5.1,5.25,5.15,5.1,0.05,0.98%,"7,252,500",-
3-Jan-13,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,126.74,126.74,126.74,126.46,0.28,0.22%,-,-
3-Jan-13,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,129.64,129.64,129.64,129.24,0.4,0.31%,-,-
3-Jan-13,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","4,159.25","4,159.25","4,159.25","4,140.43",18.82,0.45%,-,-
3-Jan-13,^NASI,NSE All-Share Index,124.3,171.36,96.07,96.07,96.07,95.55,0.52,0.54%,-,-
4-Jan-13,EGAD,Eaagads Ltd,8.2,14,25,25,25,24,1,4.17%,400,-
4-Jan-13,KUKZ,Kakuzi Plc,300,423.5,67.5,67.5,67.5,67.5,-,-,-,-
4-Jan-13,KAPC,Kapchorua Tea Kenya Plc,59,95,118,118,118,118,-,-,"2,000",59
4-Jan-13,LIMT,Limuru Tea Plc,385,475,430,430,430,430,-,-,-,215
4-Jan-13,SASN,Sasini Plc,14.8,19,11.75,12,11.9,11.75,0.15,1.28%,"1,900",-
4-Jan-13,WTK,Williamson Tea Kenya Plc,92,165,200,200,200,200,-,-,600,100
4-Jan-13,CGEN,Car and General (K) Ltd,20,26,24,24,24,24,-,-,-,20
4-Jan-13,ABSA,ABSA Bank Kenya Plc,9,14.2,15.7,16,15.75,15.8,-0.05,0.32%,"391,900",-
4-Jan-13,COOP,Co-operative Bank of Kenya Ltd,10.5,17,12.5,13.3,12.9,12.8,0.1,0.78%,"811,900",9.21
4-Jan-13,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,118,120,119,118,1,0.85%,"70,400",108.18
4-Jan-13,EQTY,Equity Group Holdings Plc,30.5,55.5,23.75,24.25,24,23.75,0.25,1.05%,"217,500",-
4-Jan-13,HFCK,HF Group Ltd,3.49,7.9,15.6,15.95,15.8,15.55,0.25,1.61%,"29,600",14.36
4-Jan-13,KCB,KCB Group Plc,33.75,55.5,31,31.5,31,31,-,-,"5,264,700",-
4-Jan-13,NBK,National Bank of Kenya Ltd,3.4,4.33,17.05,17.5,17.35,17.05,0.3,1.76%,"6,500",14.34
4-Jan-13,NCBA,NCBA Group Plc,24.9,40,39,41,40.75,39.05,1.7,4.35%,"136,900",33.68
4-Jan-13,SBIC,Stanbic Holdings Plc,76.5,118.5,43.25,43.75,43.5,42.75,0.75,1.75%,"5,100",-
4-Jan-13,SCBK,Standard Chartered Bank Kenya Ltd,160,220,235,237,236.75,235.5,1.25,0.53%,"42,000",-
4-Jan-13,EVRD,Eveready East Africa Ltd,0.75,1.28,1.9,2.05,2,2,-,-,"32,300",-
4-Jan-13,XPRS,Express Kenya Plc,4,7.34,3.5,3.5,3.5,3.45,0.05,1.45%,"8,300",-
4-Jan-13,KQ,Kenya Airways Plc,0.8,5,11.15,11.45,11.25,11.35,-0.1,0.88%,"50,400",45
4-Jan-13,LKL,Longhorn Publishers Plc,4.26,8.2,10.2,10.2,10.2,10.2,-,-,-,4.08
4-Jan-13,NMG,Nation Media Group Plc,12.5,49,228,230,229,227,2,0.88%,"168,400",190.83
4-Jan-13,SMER,Sameer Africa Plc,1.91,4.69,4.35,4.5,4.45,4.35,0.1,2.30%,"12,300",-
4-Jan-13,SGL,Standard Group Plc,18,31,22,22,22,22,-,-,-,-
4-Jan-13,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,40,42,41.75,40,1.75,4.38%,"15,200",-
4-Jan-13,UCHM,Uchumi Supermarket Plc,0.23,0.4,19.1,19.5,19.45,19.45,-,-,"912,400",-
4-Jan-13,SCAN,WPP ScanGroup Plc,11,25,62,68.5,63,68.5,-5.5,8.03%,"6,000",-
4-Jan-13,ARM,ARM Cement Plc,5.55,5.55,48.75,50,49.75,44.6,5.15,11.55%,"95,600",-
4-Jan-13,BAMB,Bamburi Cement Ltd,26,120,191,195,194,190,4,2.11%,"1,600",-
4-Jan-13,CRWN,Crown Paints Kenya Plc,45,85,41.75,41.75,41.75,41.75,-,-,-,13.92
4-Jan-13,CABL,East African Cables Ltd,1.44,3.98,11.95,12.25,12.05,12.1,-0.05,0.41%,"12,600",-
4-Jan-13,PORT,East African Portland Cement Ltd,12.6,18.5,40,40,40,40,-,-,-,-
4-Jan-13,KENO,KenolKobil Ltd,12.8,23,13.55,13.7,13.55,13.55,-,-,"2,100",-
4-Jan-13,KEGN,Kenya Electricity Generating Company Plc,4,6.5,8.6,9,8.85,8.85,-,-,"442,900",-
4-Jan-13,KPLC-P4,KPLC-P4,5,5,7.65,7.65,7.65,7.65,-,-,-,-
4-Jan-13,KPLC-P7,KPLC-P7,6,6,5.5,5.5,5.5,5.5,-,-,-,-
4-Jan-13,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,16.6,17.35,16.95,16.95,-,-,"155,000",-
4-Jan-13,TOTL,Total Kenya Ltd,22,30,13.85,13.95,13.9,13.85,0.05,0.36%,"10,000",-
4-Jan-13,BRIT,Britam Holdings Plc,5.7,10.65,6.05,6.3,6.05,6.05,-,-,"107,400",-
4-Jan-13,CIC,CIC Insurance Group Ltd,2,3.65,3.4,3.5,3.4,3.45,-0.05,1.45%,"238,600",2.83
4-Jan-13,JUB,Jubilee Holdings Ltd,225,380,180,180,180,182,-2,1.10%,700,148.76
4-Jan-13,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,11,11.15,11.1,10.95,0.15,1.37%,"159,600",2.78
4-Jan-13,LBTY,Liberty Kenya Holdings Ltd,6.8,11,7,7,7,7,-,-,"13,700",-
4-Jan-13,SLAM,Sanlam Kenya Plc,12.8,20,41,41,41,40.25,0.75,1.86%,200,27.33
4-Jan-13,CTUM,Centum Investment Company Plc,19.6,33.5,12.05,12.6,12.55,12.2,0.35,2.87%,"53,900",-
4-Jan-13,OCH,Olympia Capital Holdings Ltd,1.9,2.9,3.6,3.7,3.65,3.6,0.05,1.39%,200,-
4-Jan-13,TCL,Trans-Century Plc,1.42,4.03,24,24,24,23.75,0.25,1.05%,-,-
4-Jan-13,BOC,BOC Kenya Plc,53,72,99.5,100,99.5,99.5,-,-,"11,900",-
4-Jan-13,BAT,British American Tobacco Kenya Plc,305,545,502,502,502,500,2,0.40%,"1,100",-
4-Jan-13,CARB,Carbacid Investments Plc,7.1,9.4,118,120,118,120,-2,1.67%,"29,200",15.73
4-Jan-13,EABL,East African Breweries Ltd,135,222.25,270,280,274,267,7,2.62%,"65,200",-
4-Jan-13,ORCH,Kenya Orchards Ltd,12.25,12.6,3,3,3,3,-,-,-,-
4-Jan-13,MSC,Mumias Sugar Company Ltd,0.27,0.39,4.95,5.1,5,4.95,0.05,1.01%,"1,227,400",-
4-Jan-13,UNGA,Unga Group Ltd,26.1,37,13.3,13.5,13.45,13.15,0.3,2.28%,"69,000",-
4-Jan-13,SCOM,Safaricom Plc,23.5,33.5,5.15,5.35,5.25,5.15,0.1,1.94%,"4,125,900",-
4-Jan-13,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,128.57,128.57,128.57,126.74,1.83,1.44%,-,-
4-Jan-13,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,131.53,131.53,131.53,129.64,1.89,1.46%,-,-
4-Jan-13,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","4,191.05","4,191.05","4,191.05","4,159.25",31.8,0.76%,-,-
4-Jan-13,^NASI,NSE All-Share Index,124.3,171.36,97.3,97.3,97.3,96.07,1.23,1.28%,-,-
7-Jan-13,EGAD,Eaagads Ltd,8.2,14,24,24,24,25,-1,4.00%,"5,900",-
7-Jan-13,KUKZ,Kakuzi Plc,300,423.5,70,70,70,67.5,2.5,3.70%,"3,000",-
7-Jan-13,KAPC,Kapchorua Tea Kenya Plc,59,95,118,118,118,118,-,-,-,59
7-Jan-13,LIMT,Limuru Tea Plc,385,475,430,430,430,430,-,-,-,215
7-Jan-13,SASN,Sasini Plc,14.8,19.6,11.7,12.05,12,11.9,0.1,0.84%,"64,600",-
7-Jan-13,WTK,Williamson Tea Kenya Plc,92,165,200,200,200,200,-,-,100,100
7-Jan-13,CGEN,Car and General (K) Ltd,20,26,24,24,24,24,-,-,-,20
7-Jan-13,ABSA,ABSA Bank Kenya Plc,9,14.2,15.7,15.95,15.7,15.75,-0.05,0.32%,"246,400",-
7-Jan-13,COOP,Co-operative Bank of Kenya Ltd,10.5,17,12.2,12.9,12.8,12.9,-0.1,0.78%,"275,400",9.14
7-Jan-13,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,121,124,121,119,2,1.68%,"1,400",110
7-Jan-13,EQTY,Equity Group Holdings Plc,30.5,55.5,23.75,24,23.75,24,-0.25,1.04%,"85,200",-
7-Jan-13,HFCK,HF Group Ltd,3.49,7.9,15.5,15.8,15.6,15.8,-0.2,1.27%,"80,800",14.18
7-Jan-13,KCB,KCB Group Plc,33.75,55.5,30.25,31.5,31,31,-,-,"2,037,700",-
7-Jan-13,NBK,National Bank of Kenya Ltd,3.4,4.33,17.4,17.45,17.4,17.35,0.05,0.29%,"31,600",14.38
7-Jan-13,NCBA,NCBA Group Plc,24.9,40,39.75,40,39.95,40.75,-0.8,1.96%,"12,200",33.02
7-Jan-13,SBIC,Stanbic Holdings Plc,76.5,118.5,43.75,45,44.75,43.5,1.25,2.87%,"9,800",-
7-Jan-13,SCBK,Standard Chartered Bank Kenya Ltd,160,220,236,240,239,236.75,2.25,0.95%,"68,400",-
7-Jan-13,EVRD,Eveready East Africa Ltd,0.75,1.28,1.85,2,1.9,2,-0.1,5.00%,"41,300",-
7-Jan-13,XPRS,Express Kenya Plc,4,7.34,3.5,3.5,3.5,3.5,-,-,-,-
7-Jan-13,KQ,Kenya Airways Plc,0.8,5.5,11,11.5,11.2,11.25,-0.05,0.44%,"47,800",44.8
7-Jan-13,LKL,Longhorn Publishers Plc,4.26,8.6,10.2,10.2,10.2,10.2,-,-,"2,600",4.08
7-Jan-13,NMG,Nation Media Group Plc,12.75,49,230,235,231,229,2,0.87%,"2,800",192.5
7-Jan-13,SMER,Sameer Africa Plc,1.91,4.69,4.35,4.5,4.45,4.45,-,-,"435,200",-
7-Jan-13,SGL,Standard Group Plc,18,31,22,22,22,22,-,-,-,-
7-Jan-13,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,41,41,41,41.75,-0.75,1.80%,100,-
7-Jan-13,UCHM,Uchumi Supermarket Plc,0.23,0.46,19.1,19.2,19.1,19.45,-0.35,1.80%,"20,500",-
7-Jan-13,SCAN,WPP ScanGroup Plc,10.75,25,66,67.5,67,63,4,6.35%,"1,800",-
7-Jan-13,ARM,ARM Cement Plc,5.55,5.55,52,52,52,49.75,2.25,4.52%,"10,200",-
7-Jan-13,BAMB,Bamburi Cement Ltd,26,120,191,191,191,194,-3,1.55%,200,-
7-Jan-13,CRWN,Crown Paints Kenya Plc,45,85,41.75,41.75,41.75,41.75,-,-,"3,000",13.92
7-Jan-13,CABL,East African Cables Ltd,1.44,3.98,11.95,12.35,12.15,12.05,0.1,0.83%,"19,100",-
7-Jan-13,PORT,East African Portland Cement Ltd,12.6,18.5,41,41,41,40,1,2.50%,"11,200",-
7-Jan-13,KENO,KenolKobil Ltd,12.8,23,13.5,13.7,13.5,13.55,-0.05,0.37%,"760,100",-
7-Jan-13,KEGN,Kenya Electricity Generating Company Plc,4,6.5,8.85,9.1,9,8.85,0.15,1.69%,"645,000",-
7-Jan-13,KPLC-P4,KPLC-P4,5,5,7.65,7.65,7.65,7.65,-,-,-,-
7-Jan-13,KPLC-P7,KPLC-P7,6,6,5.5,5.5,5.5,5.5,-,-,-,-
7-Jan-13,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,16.5,17,16.5,16.95,-0.45,2.65%,"121,700",-
7-Jan-13,TOTL,Total Kenya Ltd,22,30,13.5,14,13.65,13.9,-0.25,1.80%,"25,700",-
7-Jan-13,BRIT,Britam Holdings Plc,5.7,10.65,6,6.3,6.05,6.05,-,-,"127,800",-
7-Jan-13,CIC,CIC Insurance Group Ltd,2,3.65,3.4,3.5,3.4,3.4,-,-,"228,200",2.83
7-Jan-13,JUB,Jubilee Holdings Ltd,225,380.5,186,198,194,180,14,7.78%,300,160.33
7-Jan-13,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.95,11.25,11.05,11.1,-0.05,0.45%,"60,900",2.76
7-Jan-13,LBTY,Liberty Kenya Holdings Ltd,6.8,11,6.9,7,6.9,7,-0.1,1.43%,"65,600",-
7-Jan-13,SLAM,Sanlam Kenya Plc,12.8,20,41,45,41,41,-,-,"14,300",27.33
7-Jan-13,CTUM,Centum Investment Company Plc,19.6,33.5,12.4,12.55,12.45,12.55,-0.1,0.80%,"42,600",-
7-Jan-13,OCH,Olympia Capital Holdings Ltd,1.9,2.9,3.5,3.6,3.55,3.65,-0.1,2.74%,"9,500",-
7-Jan-13,TCL,Trans-Century Plc,1.42,4.03,24,24,24,24,-,-,"16,500",-
7-Jan-13,BOC,BOC Kenya Plc,53,72,99,100,99.5,99.5,-,-,"15,000",-
7-Jan-13,BAT,British American Tobacco Kenya Plc,305,545,502,506,504,502,2,0.40%,"1,600",-
7-Jan-13,CARB,Carbacid Investments Plc,7.1,9.4,118,118,118,118,-,-,-,15.73
7-Jan-13,EABL,East African Breweries Ltd,135,222.25,270,275,272,274,-2,0.73%,"9,100",-
7-Jan-13,ORCH,Kenya Orchards Ltd,12.25,12.6,3,3,3,3,-,-,-,-
7-Jan-13,MSC,Mumias Sugar Company Ltd,0.27,0.39,5,5.05,5,5,-,-,"335,200",-
7-Jan-13,UNGA,Unga Group Ltd,26.1,37,13.5,13.65,13.6,13.45,0.15,1.12%,"8,500",-
7-Jan-13,SCOM,Safaricom Plc,23.5,33.5,5.2,5.45,5.35,5.25,0.1,1.90%,"4,098,600",-
7-Jan-13,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,128.09,128.09,128.09,128.57,-0.48,0.37%,-,-
7-Jan-13,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,131.13,131.13,131.13,131.53,-0.4,0.30%,-,-
7-Jan-13,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","4,212.49","4,212.49","4,212.49","4,191.05",21.44,0.51%,-,-
